player_id,player_name,team_side,team_name,x,y
896911,K. Dubini,home,Acassuso,39,33
896911,K. Dubini,home,Acassuso,90,12
896911,K. Dubini,home,Acassuso,46,56
896911,K. Dubini,home,Acassuso,47,87
896911,K. Dubini,home,Acassuso,89,87
896911,K. Dubini,home,Acassuso,86,72
896911,K. Dubini,home,Acassuso,77,83
1468849,R. Reynoso,home,Acassuso,76,10
1468849,R. Reynoso,home,Acassuso,36,9
1468849,R. Reynoso,home,Acassuso,60,23
1468849,R. Reynoso,home,Acassuso,62,9
1468849,R. Reynoso,home,Acassuso,85,49
1468849,R. Reynoso,home,Acassuso,28,12
1468849,R. Reynoso,home,Acassuso,33,10
1468849,R. Reynoso,home,Acassuso,76,56
1468849,R. Reynoso,home,Acassuso,38,11
1468849,R. Reynoso,home,Acassuso,75,8
1468849,R. Reynoso,home,Acassuso,35,28
1468849,R. Reynoso,home,Acassuso,94,46
1468849,R. Reynoso,home,Acassuso,38,6
1468849,R. Reynoso,home,Acassuso,43,11
1468849,R. Reynoso,home,Acassuso,35,8
1468849,R. Reynoso,home,Acassuso,39,17
1468849,R. Reynoso,home,Acassuso,70,9
1468849,R. Reynoso,home,Acassuso,56,28
1468849,R. Reynoso,home,Acassuso,66,13
1468849,R. Reynoso,home,Acassuso,63,20
1468849,R. Reynoso,home,Acassuso,58,9
1468849,R. Reynoso,home,Acassuso,74,5
1468849,R. Reynoso,home,Acassuso,53,10
1468849,R. Reynoso,home,Acassuso,34,11
1468849,R. Reynoso,home,Acassuso,47,10
1468849,R. Reynoso,home,Acassuso,42,17
1468849,R. Reynoso,home,Acassuso,48,7
1468849,R. Reynoso,home,Acassuso,45,10
1468849,R. Reynoso,home,Acassuso,35,15
1468849,R. Reynoso,home,Acassuso,70,20
1468849,R. Reynoso,home,Acassuso,64,8
1468849,R. Reynoso,home,Acassuso,60,9
1468849,R. Reynoso,home,Acassuso,65,9
1468849,R. Reynoso,home,Acassuso,13,9
1468849,R. Reynoso,home,Acassuso,30,65
1468849,R. Reynoso,home,Acassuso,35,70
2469038,F. J. Senn,home,Acassuso,40,26
2469038,F. J. Senn,home,Acassuso,75,11
2469038,F. J. Senn,home,Acassuso,86,95
2469038,F. J. Senn,home,Acassuso,64,13
2469038,F. J. Senn,home,Acassuso,72,16
2469038,F. J. Senn,home,Acassuso,74,26
2469038,F. J. Senn,home,Acassuso,86,19
2469038,F. J. Senn,home,Acassuso,41,79
2469038,F. J. Senn,home,Acassuso,66,21
2469038,F. J. Senn,home,Acassuso,71,27
2469038,F. J. Senn,home,Acassuso,73,22
2469038,F. J. Senn,home,Acassuso,85,37
2469038,F. J. Senn,home,Acassuso,81,60
2469038,F. J. Senn,home,Acassuso,79,11
2469038,F. J. Senn,home,Acassuso,87,27
2469038,F. J. Senn,home,Acassuso,88,21
2469038,F. J. Senn,home,Acassuso,47,22
2469038,F. J. Senn,home,Acassuso,46,18
2469038,F. J. Senn,home,Acassuso,84,83
2469038,F. J. Senn,home,Acassuso,76,18
2469038,F. J. Senn,home,Acassuso,74,9
2469038,F. J. Senn,home,Acassuso,59,80
2469038,F. J. Senn,home,Acassuso,31,81
2469038,F. J. Senn,home,Acassuso,41,65
2469038,F. J. Senn,home,Acassuso,48,58
2469038,F. J. Senn,home,Acassuso,42,86
2469038,F. J. Senn,home,Acassuso,56,46
2469038,F. J. Senn,home,Acassuso,90,15
2469038,F. J. Senn,home,Acassuso,88,17
2469038,F. J. Senn,home,Acassuso,65,43
2469038,F. J. Senn,home,Acassuso,39,81
2469038,F. J. Senn,home,Acassuso,55,82
2469038,F. J. Senn,home,Acassuso,87,56
1214755,A. Hermoso,home,Acassuso,46,93
1214755,A. Hermoso,home,Acassuso,92,76
1214755,A. Hermoso,home,Acassuso,47,42
1214755,A. Hermoso,home,Acassuso,13,48
1214755,A. Hermoso,home,Acassuso,72,77
1214755,A. Hermoso,home,Acassuso,59,81
1214755,A. Hermoso,home,Acassuso,24,44
1214755,A. Hermoso,home,Acassuso,31,92
1214755,A. Hermoso,home,Acassuso,40,76
1214755,A. Hermoso,home,Acassuso,68,90
1214755,A. Hermoso,home,Acassuso,75,83
1214755,A. Hermoso,home,Acassuso,31,92
1214755,A. Hermoso,home,Acassuso,45,85
1214755,A. Hermoso,home,Acassuso,56,77
1214755,A. Hermoso,home,Acassuso,75,93
1214755,A. Hermoso,home,Acassuso,37,43
1214755,A. Hermoso,home,Acassuso,55,43
1214755,A. Hermoso,home,Acassuso,44,71
1214755,A. Hermoso,home,Acassuso,93,86
1214755,A. Hermoso,home,Acassuso,47,88
1214755,A. Hermoso,home,Acassuso,23,93
1214755,A. Hermoso,home,Acassuso,84,89
1214755,A. Hermoso,home,Acassuso,47,90
1214755,A. Hermoso,home,Acassuso,33,89
1214755,A. Hermoso,home,Acassuso,27,93
1214755,A. Hermoso,home,Acassuso,57,91
1214755,A. Hermoso,home,Acassuso,80,84
1214755,A. Hermoso,home,Acassuso,40,74
1214755,A. Hermoso,home,Acassuso,26,83
1214755,A. Hermoso,home,Acassuso,62,87
1214755,A. Hermoso,home,Acassuso,60,91
974722,L. Romero,home,Acassuso,50,51
974722,L. Romero,home,Acassuso,53,33
974722,L. Romero,home,Acassuso,54,84
974722,L. Romero,home,Acassuso,58,16
974722,L. Romero,home,Acassuso,58,12
974722,L. Romero,home,Acassuso,47,9
974722,L. Romero,home,Acassuso,73,23
974722,L. Romero,home,Acassuso,79,21
974722,L. Romero,home,Acassuso,71,48
974722,L. Romero,home,Acassuso,76,31
974722,L. Romero,home,Acassuso,78,30
974722,L. Romero,home,Acassuso,46,44
974722,L. Romero,home,Acassuso,64,88
974722,L. Romero,home,Acassuso,71,79
974722,L. Romero,home,Acassuso,69,79
974722,L. Romero,home,Acassuso,38,15
974722,L. Romero,home,Acassuso,38,9
974722,L. Romero,home,Acassuso,29,4
974722,L. Romero,home,Acassuso,26,14
974722,L. Romero,home,Acassuso,75,75
974722,L. Romero,home,Acassuso,67,56
974722,L. Romero,home,Acassuso,95,42
974722,L. Romero,home,Acassuso,95,49
974722,L. Romero,home,Acassuso,60,80
974722,L. Romero,home,Acassuso,62,16
974722,L. Romero,home,Acassuso,61,6
974722,L. Romero,home,Acassuso,72,33
974722,L. Romero,home,Acassuso,80,35
974722,L. Romero,home,Acassuso,59,60
974722,L. Romero,home,Acassuso,96,46
974722,L. Romero,home,Acassuso,55,11
974722,L. Romero,home,Acassuso,80,91
974722,L. Romero,home,Acassuso,69,89
974722,L. Romero,home,Acassuso,82,35
974722,L. Romero,home,Acassuso,96,92
974722,L. Romero,home,Acassuso,98,96
974722,L. Romero,home,Acassuso,87,45
974722,L. Romero,home,Acassuso,80,71
974722,L. Romero,home,Acassuso,40,83
986502,D. Escalante,home,Acassuso,36,92
986502,D. Escalante,home,Acassuso,61,70
986502,D. Escalante,home,Acassuso,74,19
986502,D. Escalante,home,Acassuso,55,57
986502,D. Escalante,home,Acassuso,82,64
986502,D. Escalante,home,Acassuso,78,67
986502,D. Escalante,home,Acassuso,46,53
986502,D. Escalante,home,Acassuso,77,56
986502,D. Escalante,home,Acassuso,63,30
